activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Active,3634008,[],CHEMBL1614535,"PUBCHEM_BIOASSAY: Luminescence dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase: synthesized compounds. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)/C(C#N)=C/c1ccc(C#N)cc1,,,CHEMBL1201862,,,,CHEMBL1434053,,CHEMBL1434053,,False,http://www.openphacts.org/units/Nanomolar,1263634,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,3634009,[],CHEMBL1614535,"PUBCHEM_BIOASSAY: Luminescence dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase: synthesized compounds. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(Nc2nc(-c3ccc(O)cc3O)cs2)cc1C(F)(F)F,,,CHEMBL1201862,,,"{'bei': '12.91', 'le': '0.26', 'lle': '0.01', 'sei': '5.46'}",CHEMBL1490267,,CHEMBL1490267,4.87,False,http://www.openphacts.org/units/Nanomolar,1263642,=,7,True,=,,IC50,nM,,13490.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,13.49
Active,4277649,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,,,CHEMBL1201862,,,"{'bei': '10.16', 'le': '0.19', 'lle': '-1.11', 'sei': '3.39'}",CHEMBL1516388,,CHEMBL51483,5.27,False,http://www.openphacts.org/units/Nanomolar,1284323,=,7,True,=,,IC50,nM,,5386.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,5.386
Not Active,4277650,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C,,,CHEMBL1201862,,,,CHEMBL1418796,,CHEMBL1418796,,False,http://www.openphacts.org/units/Nanomolar,1147926,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277651,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(Nc2nc(-c3ccc(O)cc3O)cs2)cc1,,,CHEMBL1201862,,,"{'bei': '12.70', 'le': '0.26', 'lle': '2.01', 'sei': '3.68'}",CHEMBL239103,,CHEMBL239103,4.62,False,http://www.openphacts.org/units/Nanomolar,983063,=,7,True,=,,IC50,nM,,24160.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,24.16
Not Active,4277652,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCl)Nc1nc(-c2ccco2)c(-c2ccco2)s1,,,CHEMBL1201862,,,,CHEMBL1399109,,CHEMBL1399109,,False,http://www.openphacts.org/units/Nanomolar,1040497,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277653,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC1(O)C(=O)c2ccccc2C1=O)c1c(Cl)cccc1Cl,,,CHEMBL1201862,,,,CHEMBL1458321,,CHEMBL1458321,,False,http://www.openphacts.org/units/Nanomolar,1154867,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277654,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CSc1cc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)c2ccccc2c1O,,,CHEMBL1201862,,,,CHEMBL1329974,,CHEMBL1329974,,False,http://www.openphacts.org/units/Nanomolar,1141081,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277655,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCn1c(NC(=O)c2ccccc2Cl)c(C#N)c2nc3ccccc3nc21,,,CHEMBL1201862,,,,CHEMBL1575869,,CHEMBL1575869,,False,http://www.openphacts.org/units/Nanomolar,1299949,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277656,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc(/C=N/Nc2ccnc3cc(Cl)ccc23)cc1O,,,CHEMBL1201862,,,"{'bei': '14.15', 'le': '0.28', 'lle': '0.69', 'sei': '5.71'}",CHEMBL3193664,,CHEMBL3193664,4.44,False,http://www.openphacts.org/units/Nanomolar,1143070,=,7,True,=,,IC50,nM,,36480.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,36.48
Active,4277657,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2ccccc2c1/C=N/NC(=O)c1sc(N)c(C#N)c1C,,,CHEMBL1201862,,,"{'bei': '15.33', 'le': '0.29', 'lle': '2.15', 'sei': '5.56'}",CHEMBL1989852,,CHEMBL1989852,5.59,False,http://www.openphacts.org/units/Nanomolar,1028477,=,7,True,=,,IC50,nM,,2584.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,2.584
Not Active,4277658,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)C2C=CCC2C(c2ccccc2F)N3)cc1,,,CHEMBL1201862,,,"{'bei': '10.16', 'le': '0.20', 'lle': '-0.43', 'sei': '4.94'}",CHEMBL1529285,,CHEMBL1529285,4.72,False,http://www.openphacts.org/units/Nanomolar,1095632,=,7,True,=,,IC50,nM,,19000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,19.0
Active,4277659,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,,,CHEMBL1201862,,,"{'bei': '12.93', 'le': '0.34', 'lle': '-1.35', 'sei': '13.00'}",CHEMBL496,HEXACHLOROPHENE,CHEMBL496,5.26,False,http://www.openphacts.org/units/Nanomolar,1284362,=,7,True,=,,IC50,nM,,5488.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,5.488
Not Active,4277660,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)N/N=C/c1ccc(OCc2ccc(Cl)cc2Cl)cc1,,,CHEMBL1201862,,,,CHEMBL591404,,CHEMBL591404,,False,http://www.openphacts.org/units/Nanomolar,1022405,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277661,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(-n2c(SCc3cc(=O)oc4cc(O)c(O)cc34)nc3ccccc3c2=O)c1,,,CHEMBL1201862,,,"{'bei': '9.86', 'le': '0.19', 'lle': '0.48', 'sei': '4.07'}",CHEMBL1499658,,CHEMBL1499658,4.68,False,http://www.openphacts.org/units/Nanomolar,1038596,=,7,True,=,,IC50,nM,,21060.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,21.06
Not Active,4277662,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCl)c1c[nH]c(/C=N/Nc2ccccc2Cl)c1,,,CHEMBL1201862,,,,CHEMBL2001831,,CHEMBL2001831,,False,http://www.openphacts.org/units/Nanomolar,1120808,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277663,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(Nc1cc2nc3ccccc3nc2n1Cc1ccccc1)c1ccc(Cl)cc1,,,CHEMBL1201862,,,,CHEMBL1302170,,CHEMBL1302170,,False,http://www.openphacts.org/units/Nanomolar,1027330,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277664,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,CC1CC(=O)c2c(cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)CC6=O)c(O)cc(O)c3c2O)O1,,,CHEMBL1201862,,,"{'bei': '8.41', 'le': '0.16', 'lle': '-0.24', 'sei': '2.50'}",CHEMBL463175,CEPHALOCHROMIN,CHEMBL463175,4.36,False,http://www.openphacts.org/units/Nanomolar,1139695,=,7,True,=,,IC50,nM,,43860.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,43.86
Not Active,4277665,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccccc1NC(=S)NC(=O)c1ccccc1C,,,CHEMBL1201862,,,,CHEMBL1333429,,CHEMBL1333429,,False,http://www.openphacts.org/units/Nanomolar,1018206,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277666,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,,,CHEMBL1201862,,,,CHEMBL1517,OXYTETRACYCLINE,CHEMBL1517,,False,http://www.openphacts.org/units/Nanomolar,1298101,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277667,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(N/N=C/c2ccc(O)c(O)c2O)c([N+](=O)[O-])c1,,,CHEMBL1201862,,,,CHEMBL1972037,,CHEMBL1972037,,False,http://www.openphacts.org/units/Nanomolar,1149719,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277668,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=S)S/C1=C\c1c(-c2ccccc2)[nH]c2ccccc12,,,CHEMBL1201862,,,,CHEMBL1303508,,CHEMBL1303508,,False,http://www.openphacts.org/units/Nanomolar,1026865,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277669,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2c(=O)n(C)c(=O)nc-2n(C)n1,,,CHEMBL1201862,,,,CHEMBL601757,,CHEMBL601757,,False,http://www.openphacts.org/units/Nanomolar,986100,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277670,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c2ccccc2c1C(=O)CCl,,,CHEMBL1201862,,,,CHEMBL1462375,,CHEMBL1462375,,False,http://www.openphacts.org/units/Nanomolar,1109124,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277671,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,CCn1nc([N+](=O)[O-])c(C(C#N)c2nc3cc(C(F)(F)F)ccc3s2)c(Cl)c1=O,,,CHEMBL1201862,,,,CHEMBL1362734,,CHEMBL1362734,,False,http://www.openphacts.org/units/Nanomolar,1005043,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277672,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1nc2sc3c(S)ncnc3c2c2c1CCC2,,,CHEMBL1201862,,,"{'bei': '14.51', 'le': '0.30', 'lle': '0.23', 'sei': '11.31'}",CHEMBL1362595,,CHEMBL1362595,4.38,False,http://www.openphacts.org/units/Nanomolar,1145798,=,7,True,=,,IC50,nM,,42210.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,42.21
Not Active,4277673,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(CCl)nc(Nc2ccc3ccccc3c2)n1,,,CHEMBL1201862,,,,CHEMBL1424118,,CHEMBL1424118,,False,http://www.openphacts.org/units/Nanomolar,1148205,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277674,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(F)cc1)C1C(c2ccccc2)C1(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL1606112,,CHEMBL1606112,,False,http://www.openphacts.org/units/Nanomolar,1053198,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277675,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCn1c(NS(=O)(=O)c2ccc(C)cc2)c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc21,,,CHEMBL1201862,,,,CHEMBL1532953,,CHEMBL1532953,,False,http://www.openphacts.org/units/Nanomolar,1038283,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277676,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccccc1-c1nc(NCc2ccccc2)c2ccccc2n1,,,CHEMBL1201862,,,,CHEMBL1375922,,CHEMBL1375922,,False,http://www.openphacts.org/units/Nanomolar,1147666,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277677,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=N/Nc2nnc(-c3ccccc3)c(O)n2)cc1,,,CHEMBL1201862,,,,CHEMBL2005296,,CHEMBL2005296,,False,http://www.openphacts.org/units/Nanomolar,1024988,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Active,4277678,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O[C@@H]1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]([C@@H]2O)[C@H]1O)c1cc(O)c(O)c(O)c1,,,CHEMBL1201862,,,"{'bei': '8.48', 'le': '0.16', 'lle': '5.68', 'sei': '1.73'}",CHEMBL1425538,,CHEMBL1425538,5.38,False,http://www.openphacts.org/units/Nanomolar,1039189,=,7,True,=,,IC50,nM,,4195.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,4.195
Not Active,4277679,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1c(NC(=O)c2ccccc2Cl)n(Cc2ccccc2)c2nc3ccccc3nc12,,,CHEMBL1201862,,,,CHEMBL1306199,,CHEMBL1306199,,False,http://www.openphacts.org/units/Nanomolar,1038959,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277680,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccccc2)nc(-c2ccccc2O)n1,,,CHEMBL1201862,,,,CHEMBL1306258,,CHEMBL1306258,,False,http://www.openphacts.org/units/Nanomolar,1186724,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277681,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,[O-][n+]1onc2c1CCc1[nH]c(-c3ccccc3)nc1-2,,,CHEMBL1201862,,,,CHEMBL1306425,,CHEMBL1306425,,False,http://www.openphacts.org/units/Nanomolar,1110728,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277682,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c(S/C(=C\c2ccc(-c3ccc(C(=O)O)c(Cl)c3)o2)C(=O)O)n1,,,CHEMBL1201862,,,,CHEMBL1560833,,CHEMBL1560833,,False,http://www.openphacts.org/units/Nanomolar,1149955,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
Not Active,4277683,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,CSC1=NSC2=NC(=O)/C(=C\c3c(C)[nH]c4ccccc34)C(=N)N12,,,CHEMBL1201862,,,"{'bei': '13.12', 'le': '0.27', 'lle': '1.24', 'sei': '5.51'}",CHEMBL1416392,,CHEMBL1416392,4.66,False,http://www.openphacts.org/units/Nanomolar,1114596,=,7,True,=,,IC50,nM,,21670.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,21.67
Not Active,4277684,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c2ccccc2c1/C=C1/C(=N)N2C(=NC1=O)SN=C2S(=O)(=O)CC(C)C,,,CHEMBL1201862,,,"{'bei': '11.43', 'le': '0.23', 'lle': '1.79', 'sei': '4.13'}",CHEMBL1504948,,CHEMBL1504948,4.91,False,http://www.openphacts.org/units/Nanomolar,1117833,=,7,True,=,,IC50,nM,,12330.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,12.33
Not Active,4277685,[],CHEMBL1614506,"PUBCHEM_BIOASSAY: Dose response biochemical high throughput screening assay for inhibitors of the p97 ATPase. (Class of assay: confirmatory) [Related pubchem assays: 1481, 1517 ]",B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1c(N2CCCCC2)nc(N)c2c(N)nc(SCC(=O)O)cc12,,,CHEMBL1201862,,,,CHEMBL1426692,,CHEMBL1426692,,False,http://www.openphacts.org/units/Nanomolar,1149449,>,7,True,>,,IC50,nM,,50000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,um,UO_0000065,,50.0
